"rules","support","confidence","lift","count"
"{burgers,milk} => {french fries}",0.00559925343287562,0.313432835820896,1.83389992316111,42
"{burgers,french fries} => {milk}",0.00559925343287562,0.254545454545455,1.96434717545829,42
"{french fries,milk} => {burgers}",0.00559925343287562,0.235955056179775,2.70626739511391,42
"{burgers,milk} => {chocolate}",0.00546593787495001,0.305970149253731,1.86743864080735,41
"{burgers,chocolate} => {milk}",0.00546593787495001,0.3203125,2.47187660751029,41
"{burgers,milk} => {eggs}",0.0053326223170244,0.298507462686567,1.66105673413349,40
"{burgers,milk} => {spaghetti}",0.00639914678042928,0.358208955223881,2.05737011725446,48
"{burgers,spaghetti} => {milk}",0.00639914678042928,0.298136645962733,2.30074380799018,48
"{burgers,milk} => {mineral water}",0.00693240901213172,0.388059701492537,1.62798423987445,52
"{burgers,mineral water} => {milk}",0.00693240901213172,0.284153005464481,2.19283096089411,52
"{burgers,french fries} => {chocolate}",0.00479936008532196,0.218181818181818,1.33163695539611,36
"{burgers,chocolate} => {french fries}",0.00479936008532196,0.28125,1.64559769890796,36
"{burgers,french fries} => {eggs}",0.00906545793894147,0.412121212121212,2.2932649941552,68
"{burgers,eggs} => {french fries}",0.00906545793894147,0.314814814814815,1.84198590165829,68
"{eggs,french fries} => {burgers}",0.00906545793894147,0.249084249084249,2.85685160914519,68
"{burgers,french fries} => {spaghetti}",0.00559925343287562,0.254545454545455,1.46197967423082,42
"{burgers,spaghetti} => {french fries}",0.00559925343287562,0.260869565217391,1.52635148884216,42
"{french fries,spaghetti} => {burgers}",0.00559925343287562,0.202898550724638,2.32712848468732,42
"{burgers,french fries} => {mineral water}",0.00519930675909879,0.236363636363636,0.991590400650803,39
"{burgers,mineral water} => {french fries}",0.00519930675909879,0.213114754098361,1.24693741848035,39
"{burgers,chocolate} => {eggs}",0.00546593787495001,0.3203125,1.78239173775964,41
"{burgers,chocolate} => {spaghetti}",0.00639914678042928,0.375,2.15380934150077,48
"{burgers,spaghetti} => {chocolate}",0.00639914678042928,0.298136645962733,1.81962813780835,48
"{burgers,chocolate} => {mineral water}",0.00573256899080123,0.3359375,1.40932169323266,43
"{burgers,mineral water} => {chocolate}",0.00573256899080123,0.234972677595628,1.43411721289244,43
"{burgers,eggs} => {spaghetti}",0.00719904012798294,0.25,1.43587289433384,54
"{burgers,spaghetti} => {eggs}",0.00719904012798294,0.335403726708075,1.86636747332141,54
"{burgers,eggs} => {mineral water}",0.00786561791761099,0.273148148148148,1.14590842240451,59
"{burgers,mineral water} => {eggs}",0.00786561791761099,0.322404371584699,1.79403204099171,59
"{burgers,spaghetti} => {mineral water}",0.00653246233835489,0.304347826086957,1.27679700418247,49
"{burgers,mineral water} => {spaghetti}",0.00653246233835489,0.26775956284153,1.53787479393133,49
"{frozen vegetables,pancakes} => {spaghetti}",0.00439941341154513,0.326732673267327,1.87658635695116,33
"{frozen vegetables,pancakes} => {mineral water}",0.00613251566457806,0.455445544554455,1.91068066538197,46
"{ground beef,pancakes} => {spaghetti}",0.00639914678042928,0.440366972477064,2.5292439973587,48
"{pancakes,spaghetti} => {ground beef}",0.00639914678042928,0.253968253968254,2.58482479378002,48
"{ground beef,pancakes} => {mineral water}",0.00746567124383416,0.513761467889908,2.15532705293188,56
"{mineral water,pancakes} => {ground beef}",0.00746567124383416,0.221343873517787,2.25278208311658,56
"{green tea,pancakes} => {french fries}",0.00453272896947074,0.276422764227642,1.61735347462679,34
"{french fries,pancakes} => {green tea}",0.00453272896947074,0.225165562913907,1.70430563816066,34
"{green tea,pancakes} => {chocolate}",0.00426609785361952,0.260162601626016,1.58785978421216,32
"{chocolate,pancakes} => {green tea}",0.00426609785361952,0.214765100671141,1.62558326956027,32
"{green tea,pancakes} => {spaghetti}",0.00493267564324757,0.300813008130081,1.72771697854804,37
"{green tea,pancakes} => {mineral water}",0.00573256899080123,0.349593495934959,1.46661119295757,43
"{milk,pancakes} => {chocolate}",0.00479936008532196,0.290322580645161,1.77193627129321,36
"{chocolate,pancakes} => {milk}",0.00479936008532196,0.241610738255034,1.86452895848869,36
"{milk,pancakes} => {eggs}",0.00466604452739635,0.282258064516129,1.5706363070738,35
"{eggs,pancakes} => {milk}",0.00466604452739635,0.214723926380368,1.65704132899089,35
"{milk,pancakes} => {spaghetti}",0.00493267564324757,0.298387096774194,1.71378377710814,37
"{milk,pancakes} => {mineral water}",0.00786561791761099,0.475806451612903,1.99609854225301,59
"{mineral water,pancakes} => {milk}",0.00786561791761099,0.233201581027668,1.79963483465899,59
"{french fries,pancakes} => {chocolate}",0.00546593787495001,0.271523178807947,1.65719720442507,41
"{chocolate,pancakes} => {french fries}",0.00546593787495001,0.275167785234899,1.61001057491964,41
"{french fries,pancakes} => {eggs}",0.00479936008532196,0.23841059602649,1.32664531216224,36
"{eggs,pancakes} => {french fries}",0.00479936008532196,0.220858895705521,1.29224849975594,36
"{french fries,pancakes} => {spaghetti}",0.00573256899080123,0.28476821192053,1.63556382665842,43
"{pancakes,spaghetti} => {french fries}",0.00573256899080123,0.227513227513228,1.33118308859338,43
"{french fries,spaghetti} => {pancakes}",0.00573256899080123,0.207729468599034,2.18538393262462,43
"{french fries,pancakes} => {mineral water}",0.00653246233835489,0.324503311258278,1.36135309717469,49
"{chocolate,pancakes} => {eggs}",0.00559925343287562,0.281879194630872,1.56852807042001,42
"{eggs,pancakes} => {chocolate}",0.00559925343287562,0.257668711656442,1.57263873566718,42
"{chocolate,pancakes} => {spaghetti}",0.00679909345420611,0.342281879194631,1.96589309022889,51
"{pancakes,spaghetti} => {chocolate}",0.00679909345420611,0.26984126984127,1.64693194880339,51
"{chocolate,pancakes} => {mineral water}",0.00933208905479269,0.469798657718121,1.97089470444274,70
"{mineral water,pancakes} => {chocolate}",0.00933208905479269,0.276679841897233,1.68867005213275,70
"{eggs,pancakes} => {spaghetti}",0.0066657778962805,0.306748466257669,1.76180723231146,50
"{pancakes,spaghetti} => {eggs}",0.0066657778962805,0.264550264550265,1.47210054480084,50
"{eggs,pancakes} => {mineral water}",0.00786561791761099,0.361963190184049,1.51850441251149,59
"{mineral water,pancakes} => {eggs}",0.00786561791761099,0.233201581027668,1.29765953953156,59
"{pancakes,spaghetti} => {mineral water}",0.0114651379816025,0.455026455026455,1.90892250511937,86
"{mineral water,pancakes} => {spaghetti}",0.0114651379816025,0.339920948616601,1.9523331053393,86
"{frozen vegetables,ground beef} => {milk}",0.00573256899080123,0.338582677165354,2.6128689932277,43
"{frozen vegetables,milk} => {ground beef}",0.00573256899080123,0.242937853107345,2.47256015760949,43
"{ground beef,milk} => {frozen vegetables}",0.00573256899080123,0.260606060606061,2.73399449035813,43
"{frozen vegetables,ground beef} => {chocolate}",0.00573256899080123,0.338582677165354,2.06648385794737,43
"{chocolate,frozen vegetables} => {ground beef}",0.00573256899080123,0.25,2.5444369063772,43
"{chocolate,ground beef} => {frozen vegetables}",0.00573256899080123,0.248554913294798,2.60756699947451,43
"{frozen vegetables,ground beef} => {eggs}",0.00439941341154513,0.259842519685039,1.44590410990911,33
"{eggs,frozen vegetables} => {ground beef}",0.00439941341154513,0.202453987730061,2.06052559289442,33
"{eggs,ground beef} => {frozen vegetables}",0.00439941341154513,0.22,2.308,33
"{frozen vegetables,ground beef} => {spaghetti}",0.00866551126516464,0.511811023622047,2.93958230336063,65
"{frozen vegetables,spaghetti} => {ground beef}",0.00866551126516464,0.311004784688995,3.1653282088903,65
"{ground beef,spaghetti} => {frozen vegetables}",0.00866551126516464,0.22108843537415,2.31941867656153,65
"{frozen vegetables,ground beef} => {mineral water}",0.00919877349686708,0.543307086614173,2.27927654177456,69
"{frozen vegetables,mineral water} => {ground beef}",0.00919877349686708,0.257462686567164,2.62039024686608,69
"{ground beef,mineral water} => {frozen vegetables}",0.00919877349686708,0.224755700325733,2.35789161978087,69
"{frozen vegetables,green tea} => {spaghetti}",0.00426609785361952,0.296296296296296,1.70177528217344,32
"{frozen vegetables,green tea} => {mineral water}",0.00453272896947074,0.314814814814815,1.32070801226282,34
"{frozen vegetables,milk} => {french fries}",0.00573256899080123,0.242937853107345,1.42143278951497,43
"{french fries,frozen vegetables} => {milk}",0.00573256899080123,0.300699300699301,2.32052001496446,43
"{french fries,milk} => {frozen vegetables}",0.00573256899080123,0.241573033707865,2.53432073544433,43
"{frozen vegetables,milk} => {chocolate}",0.0079989334755366,0.338983050847458,2.06892747307305,60
"{chocolate,frozen vegetables} => {milk}",0.0079989334755366,0.348837209302326,2.6920040195234,60
"{chocolate,milk} => {frozen vegetables}",0.0079989334755366,0.24896265560166,2.61184458694832,60
"{frozen vegetables,milk} => {eggs}",0.00733235568590855,0.310734463276836,1.7290943687237,55
"{eggs,frozen vegetables} => {milk}",0.00733235568590855,0.337423312883436,2.60392208841425,55
"{eggs,milk} => {frozen vegetables}",0.00733235568590855,0.238095238095238,2.4978354978355,55
"{frozen vegetables,milk} => {spaghetti}",0.00826556459138782,0.350282485875706,2.01184450731522,62
"{frozen vegetables,spaghetti} => {milk}",0.00826556459138782,0.296650717703349,2.28927678342883,62
"{milk,spaghetti} => {frozen vegetables}",0.00826556459138782,0.233082706766917,2.44524948735475,62
"{frozen vegetables,milk} => {mineral water}",0.0110651913078256,0.468926553672316,1.96723606213425,83
"{frozen vegetables,mineral water} => {milk}",0.0110651913078256,0.309701492537313,2.38999063325349,83
"{milk,mineral water} => {frozen vegetables}",0.0110651913078256,0.230555555555556,2.41873737373737,83
"{french fries,frozen vegetables} => {chocolate}",0.00559925343287562,0.293706293706294,1.79258820918707,42
"{chocolate,frozen vegetables} => {french fries}",0.00559925343287562,0.244186046511628,1.42873598664877,42
"{french fries,frozen vegetables} => {eggs}",0.00519930675909879,0.272727272727273,1.51760183436741,39
"{eggs,frozen vegetables} => {french fries}",0.00519930675909879,0.239263803680982,1.3999358747356,39
"{french fries,frozen vegetables} => {spaghetti}",0.0053326223170244,0.27972027972028,1.60657107058332,40
"{french fries,frozen vegetables} => {mineral water}",0.00613251566457806,0.321678321678322,1.34950172869636,46
"{chocolate,frozen vegetables} => {eggs}",0.00573256899080123,0.25,1.3911350148368,43
"{eggs,frozen vegetables} => {chocolate}",0.00573256899080123,0.263803680981595,1.61008251508783,43
"{chocolate,frozen vegetables} => {spaghetti}",0.00786561791761099,0.343023255813953,1.9701511805976,59
"{frozen vegetables,spaghetti} => {chocolate}",0.00786561791761099,0.282296650717703,1.72295132386777,59
"{chocolate,spaghetti} => {frozen vegetables}",0.00786561791761099,0.200680272108844,2.10531849103278,59
"{chocolate,frozen vegetables} => {mineral water}",0.00973203572856952,0.424418604651163,1.78051675251028,73
"{frozen vegetables,mineral water} => {chocolate}",0.00973203572856952,0.272388059701493,1.66247586315777,73
"{eggs,frozen vegetables} => {spaghetti}",0.00573256899080123,0.263803680981595,1.51515421978786,43
"{frozen vegetables,spaghetti} => {eggs}",0.00573256899080123,0.205741626794258,1.14485752417191,43
"{eggs,frozen vegetables} => {mineral water}",0.00906545793894147,0.417177914110429,1.75014067882681,68
"{frozen vegetables,mineral water} => {eggs}",0.00906545793894147,0.253731343283582,1.41189822401346,68
"{frozen vegetables,spaghetti} => {mineral water}",0.0119984002133049,0.430622009569378,1.80654121576057,90
"{frozen vegetables,mineral water} => {spaghetti}",0.0119984002133049,0.335820895522388,1.92878448492606,90
"{mineral water,spaghetti} => {frozen vegetables}",0.0119984002133049,0.200892857142857,2.1075487012987,90
"{green tea,ground beef} => {spaghetti}",0.00639914678042928,0.432432432432432,2.48367203344232,48
"{green tea,spaghetti} => {ground beef}",0.00639914678042928,0.241206030150754,2.45493410062524,48
"{green tea,ground beef} => {mineral water}",0.00519930675909879,0.351351351351351,1.47398573069714,39
"{ground beef,milk} => {chocolate}",0.00613251566457806,0.278787878787879,1.70153610967281,46
"{chocolate,ground beef} => {milk}",0.00613251566457806,0.265895953757225,2.05193986536311,46
"{ground beef,milk} => {eggs}",0.00586588454872684,0.266666666666667,1.48387734915925,44
"{eggs,ground beef} => {milk}",0.00586588454872684,0.293333333333333,2.26367626886145,44
"{ground beef,milk} => {spaghetti}",0.00973203572856952,0.442424242424242,2.54105990997262,73
"{ground beef,spaghetti} => {milk}",0.00973203572856952,0.248299319727891,1.91614526469024,73
"{milk,spaghetti} => {ground beef}",0.00973203572856952,0.274436090225564,2.79314126564716,73
"{ground beef,milk} => {mineral water}",0.0110651913078256,0.503030303030303,2.11030777574402,83
"{ground beef,mineral water} => {milk}",0.0110651913078256,0.270358306188925,2.08637618798676,83
"{milk,mineral water} => {ground beef}",0.0110651913078256,0.230555555555556,2.34653625810342,83
"{french fries,ground beef} => {spaghetti}",0.00559925343287562,0.403846153846154,2.31948698315467,42
"{french fries,spaghetti} => {ground beef}",0.00559925343287562,0.202898550724638,2.06505024285686,42
"{french fries,ground beef} => {mineral water}",0.0053326223170244,0.384615384615385,1.61353467561521,40
"{chocolate,ground beef} => {eggs}",0.00653246233835489,0.283236994219653,1.57608360062435,49
"{eggs,ground beef} => {chocolate}",0.00653246233835489,0.326666666666667,1.9937564415514,49
"{chocolate,ground beef} => {spaghetti}",0.00919877349686708,0.398843930635838,2.29075675627827,69
"{ground beef,spaghetti} => {chocolate}",0.00919877349686708,0.23469387755102,1.43241560253068,69
"{chocolate,spaghetti} => {ground beef}",0.00919877349686708,0.23469387755102,2.38865505496636,69
"{chocolate,ground beef} => {mineral water}",0.0109318757499,0.473988439306358,1.98847163492002,82
"{ground beef,mineral water} => {chocolate}",0.0109318757499,0.267100977198697,1.63020702194258,82
"{chocolate,mineral water} => {ground beef}",0.0109318757499,0.207594936708861,2.11284887415626,82
"{eggs,ground beef} => {spaghetti}",0.00893214238101587,0.446666666666667,2.56542623787647,67
"{ground beef,spaghetti} => {eggs}",0.00893214238101587,0.227891156462585,1.26810946930701,67
"{eggs,spaghetti} => {ground beef}",0.00893214238101587,0.244525547445255,2.48871930988719,67
"{eggs,ground beef} => {mineral water}",0.0101319824023464,0.506666666666667,2.12556301267711,76
"{ground beef,mineral water} => {eggs}",0.0101319824023464,0.247557003257329,1.37754086159735,76
"{ground beef,spaghetti} => {mineral water}",0.0170643914144781,0.435374149659864,1.82647734709096,128
"{ground beef,mineral water} => {spaghetti}",0.0170643914144781,0.416938110749186,2.39468052735807,128
"{mineral water,spaghetti} => {ground beef}",0.0170643914144781,0.285714285714286,2.90792789300252,128
"{green tea,milk} => {chocolate}",0.00466604452739635,0.265151515151515,1.61830879996055,35
"{green tea,milk} => {spaghetti}",0.00519930675909879,0.295454545454545,1.69694069330363,39
"{green tea,milk} => {mineral water}",0.00573256899080123,0.325757575757576,1.36661497525591,43
"{chocolate,green tea} => {french fries}",0.00519930675909879,0.221590909090909,1.29653152035172,39
"{french fries,green tea} => {eggs}",0.00706572457005733,0.247663551401869,1.37813375301589,53
"{eggs,green tea} => {french fries}",0.00706572457005733,0.277486910994764,1.62357981230244,53
"{green tea,spaghetti} => {french fries}",0.0053326223170244,0.201005025125628,1.17608322423349,40
"{french fries,green tea} => {mineral water}",0.00613251566457806,0.214953271028037,0.901769846745698,46
"{chocolate,green tea} => {eggs}",0.00546593787495001,0.232954545454545,1.29628490018883,41
"{eggs,green tea} => {chocolate}",0.00546593787495001,0.214659685863874,1.31014019826275,41
"{chocolate,green tea} => {spaghetti}",0.00706572457005733,0.301136363636364,1.72957416817486,53
"{green tea,spaghetti} => {chocolate}",0.00706572457005733,0.266331658291457,1.62551161012548,53
"{chocolate,green tea} => {mineral water}",0.00693240901213172,0.295454545454545,1.2394880008135,52
"{green tea,mineral water} => {chocolate}",0.00693240901213172,0.223175965665236,1.36211791574852,52
"{eggs,green tea} => {spaghetti}",0.00573256899080123,0.225130890052356,1.29303737081372,43
"{green tea,spaghetti} => {eggs}",0.00573256899080123,0.21608040201005,1.20238805302477,43
"{eggs,green tea} => {mineral water}",0.00693240901213172,0.272251308900524,1.14214601122082,52
"{green tea,mineral water} => {eggs}",0.00693240901213172,0.223175965665236,1.2418716012277,52
"{green tea,spaghetti} => {mineral water}",0.00826556459138782,0.311557788944724,1.30704416939283,62
"{green tea,mineral water} => {spaghetti}",0.00826556459138782,0.266094420600858,1.52831106349697,62
"{french fries,milk} => {chocolate}",0.00733235568590855,0.308988764044944,1.88586226127024,55
"{chocolate,milk} => {french fries}",0.00733235568590855,0.228215767634855,1.33529366070908,55
"{chocolate,french fries} => {milk}",0.00733235568590855,0.213178294573643,1.64511356748652,55
"{french fries,milk} => {eggs}",0.00719904012798294,0.303370786516854,1.6881188944087,54
"{eggs,milk} => {french fries}",0.00719904012798294,0.233766233766234,1.36776951597544,54
"{french fries,milk} => {spaghetti}",0.00639914678042928,0.269662921348315,1.5488067174837,48
"{french fries,spaghetti} => {milk}",0.00639914678042928,0.231884057971014,1.78946740621459,48
"{french fries,milk} => {mineral water}",0.00826556459138782,0.348314606741573,1.46124600960209,62
"{french fries,mineral water} => {milk}",0.00826556459138782,0.245059288537549,1.8911416906586,62
"{chocolate,milk} => {eggs}",0.00919877349686708,0.286307053941909,1.59316707093343,69
"{eggs,milk} => {chocolate}",0.00919877349686708,0.298701298701299,1.82307440322086,69
"{chocolate,eggs} => {milk}",0.00919877349686708,0.27710843373494,2.1384674500471,69
"{chocolate,milk} => {spaghetti}",0.0109318757499,0.340248962655602,1.95421705120955,82
"{milk,spaghetti} => {chocolate}",0.0109318757499,0.308270676691729,1.8814795328435,82
"{chocolate,spaghetti} => {milk}",0.0109318757499,0.27891156462585,2.1523823521178,82
"{chocolate,milk} => {mineral water}",0.013998133582189,0.435684647302905,1.82777994374669,105
"{milk,mineral water} => {chocolate}",0.013998133582189,0.291666666666667,1.7801396799566,105
"{chocolate,mineral water} => {milk}",0.013998133582189,0.265822784810127,2.05137521487732,105
"{eggs,milk} => {spaghetti}",0.00893214238101587,0.29004329004329,1.66586119342628,67
"{milk,spaghetti} => {eggs}",0.00893214238101587,0.25187969924812,1.40159467660249,67
"{eggs,spaghetti} => {milk}",0.00893214238101587,0.244525547445255,1.88702276891652,67
"{eggs,milk} => {mineral water}",0.0130649246767098,0.424242424242424,1.77977764219375,98
"{milk,mineral water} => {eggs}",0.0130649246767098,0.272222222222222,1.51479146060007,98
"{eggs,mineral water} => {milk}",0.0130649246767098,0.256544502617801,1.97977398573675,98
"{milk,spaghetti} => {mineral water}",0.015731235835222,0.443609022556391,1.86102420480732,118
"{milk,mineral water} => {spaghetti}",0.015731235835222,0.327777777777778,1.88258890590437,118
"{mineral water,spaghetti} => {milk}",0.015731235835222,0.263392857142857,2.03262327307466,118
"{chocolate,french fries} => {eggs}",0.00839888014931343,0.244186046511628,1.35878303774757,63
"{eggs,french fries} => {chocolate}",0.00839888014931343,0.230769230769231,1.40846216436127,63
"{chocolate,eggs} => {french fries}",0.00839888014931343,0.253012048192771,1.48037704640716,63
"{chocolate,french fries} => {spaghetti}",0.0079989334755366,0.232558139534884,1.33569571565939,60
"{french fries,spaghetti} => {chocolate}",0.0079989334755366,0.289855072463768,1.76908291175812,60
"{chocolate,spaghetti} => {french fries}",0.0079989334755366,0.204081632653061,1.1940844980738,60
"{chocolate,french fries} => {mineral water}",0.00853219570723903,0.248062015503876,1.04066732566811,64
"{french fries,mineral water} => {chocolate}",0.00853219570723903,0.25296442687747,1.54392690480708,64
"{eggs,french fries} => {spaghetti}",0.0079989334755366,0.21978021978022,1.26230584117261,60
"{french fries,spaghetti} => {eggs}",0.0079989334755366,0.289855072463768,1.61291016212962,60
"{eggs,spaghetti} => {french fries}",0.0079989334755366,0.218978102189781,1.28124395048795,60
"{french fries,mineral water} => {eggs}",0.00693240901213172,0.205533596837945,1.14369993314646,52
"{french fries,spaghetti} => {mineral water}",0.0101319824023464,0.367149758454106,1.54026305266457,76
"{french fries,mineral water} => {spaghetti}",0.0101319824023464,0.300395256916996,1.72531762797426,76
"{chocolate,eggs} => {spaghetti}",0.0105319290761232,0.317269076305221,1.82223226750801,79
"{chocolate,spaghetti} => {eggs}",0.0105319290761232,0.268707482993197,1.495233553362,79
"{eggs,spaghetti} => {chocolate}",0.0105319290761232,0.288321167883212,1.75972097664115,79
"{chocolate,eggs} => {mineral water}",0.0134648713504866,0.405622489959839,1.70166347717492,101
"{chocolate,mineral water} => {eggs}",0.0134648713504866,0.255696202531646,1.42283176201029,101
"{eggs,mineral water} => {chocolate}",0.0134648713504866,0.264397905759162,1.61370926859193,101
"{chocolate,spaghetti} => {mineral water}",0.0158645513931476,0.404761904761905,1.69805315862363,119
"{chocolate,mineral water} => {spaghetti}",0.0158645513931476,0.30126582278481,1.73031771570357,119
"{mineral water,spaghetti} => {chocolate}",0.0158645513931476,0.265625,1.62119863710334,119
"{eggs,spaghetti} => {mineral water}",0.0142647646980403,0.39051094890511,1.63826768889107,107
"{eggs,mineral water} => {spaghetti}",0.0142647646980403,0.280104712041885,1.60877905438452,107
"{mineral water,spaghetti} => {eggs}",0.0142647646980403,0.238839285714286,1.32903077310301,107
"{frozen vegetables,ground beef,spaghetti} => {mineral water}",0.00439941341154513,0.507692307692308,2.12986577181208,33
"{frozen vegetables,ground beef,mineral water} => {spaghetti}",0.00439941341154513,0.478260869565217,2.74688727611692,33
"{frozen vegetables,mineral water,spaghetti} => {ground beef}",0.00439941341154513,0.366666666666667,3.7318407960199,33
"{ground beef,mineral water,spaghetti} => {frozen vegetables}",0.00439941341154513,0.2578125,2.7046875,33
"{frozen vegetables,milk,spaghetti} => {mineral water}",0.00453272896947074,0.548387096774194,2.3005881503933,34
"{frozen vegetables,milk,mineral water} => {spaghetti}",0.00453272896947074,0.409638554216867,2.35275558589642,34
"{frozen vegetables,mineral water,spaghetti} => {milk}",0.00453272896947074,0.377777777777778,2.91534064929127,34
"{milk,mineral water,spaghetti} => {frozen vegetables}",0.00453272896947074,0.288135593220339,3.02280431432974,34
"{chocolate,frozen vegetables,spaghetti} => {mineral water}",0.00413278229569391,0.525423728813559,2.20425245516248,31
"{chocolate,frozen vegetables,mineral water} => {spaghetti}",0.00413278229569391,0.424657534246575,2.43901697119721,31
"{frozen vegetables,mineral water,spaghetti} => {chocolate}",0.00413278229569391,0.344444444444444,2.10226019347256,31
"{chocolate,mineral water,spaghetti} => {frozen vegetables}",0.00413278229569391,0.260504201680672,2.73292589763178,31
"{ground beef,milk,spaghetti} => {mineral water}",0.00439941341154513,0.452054794520548,1.89645582421624,33
"{ground beef,milk,mineral water} => {spaghetti}",0.00439941341154513,0.397590361445783,2.28355689219358,33
"{ground beef,mineral water,spaghetti} => {milk}",0.00439941341154513,0.2578125,1.98955922067901,33
"{milk,mineral water,spaghetti} => {ground beef}",0.00439941341154513,0.279661016949153,2.84631925120162,33
"{chocolate,eggs,milk} => {mineral water}",0.00413278229569391,0.449275362318841,1.8847955776027,31
"{chocolate,milk,mineral water} => {eggs}",0.00413278229569391,0.295238095238095,1.64286420799774,31
"{eggs,milk,mineral water} => {chocolate}",0.00413278229569391,0.316326530612245,1.93064711645439,31
"{chocolate,eggs,mineral water} => {milk}",0.00413278229569391,0.306930693069307,2.36860815711201,31
"{chocolate,milk,spaghetti} => {mineral water}",0.00493267564324757,0.451219512195122,1.89295165602663,37
"{chocolate,milk,mineral water} => {spaghetti}",0.00493267564324757,0.352380952380952,2.02389703201342,37
"{milk,mineral water,spaghetti} => {chocolate}",0.00493267564324757,0.313559322033898,1.91375791259257,37
"{chocolate,mineral water,spaghetti} => {milk}",0.00493267564324757,0.310924369747899,2.39942767230349,37
"{eggs,milk,spaghetti} => {mineral water}",0.00439941341154513,0.492537313432836,2.06628768907142,33
"{eggs,milk,mineral water} => {spaghetti}",0.00439941341154513,0.336734693877551,1.93403287808232,33
"{milk,mineral water,spaghetti} => {eggs}",0.00439941341154513,0.279661016949153,1.55618493185133,33
"{eggs,mineral water,spaghetti} => {milk}",0.00439941341154513,0.308411214953271,2.38003346025153,33
"{chocolate,eggs,spaghetti} => {mineral water}",0.00453272896947074,0.430379746835443,1.80552487752386,34
"{chocolate,eggs,mineral water} => {spaghetti}",0.00453272896947074,0.336633663366337,1.93345261019211,34
"{chocolate,mineral water,spaghetti} => {eggs}",0.00453272896947074,0.285714285714286,1.58986858838491,34
"{eggs,mineral water,spaghetti} => {chocolate}",0.00453272896947074,0.317757009345794,1.93937780887128,34
